"","rand_survey_id","id","year","fec","post","livelihoods_Z","income_Z_t","assets_Z_t","durableLoan_t","susFarm","lab_index","inc_ntfp_t","inc_farm_wage_t","totalIncome_t_us","consumptionExp_t_us","irregularExp_t_us","durableLoan_t_us","susFarm_us","inc_farm_wage_t_us","inc_ntfp_t_us","lab_index_us"
"332",544,166,2014,0,1,0.619137833349738,1.11410335673764,0.925815976438121,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,1.61208358286301,7.34601062614612,5.26788472830945,8.73391620085838,0,0,5.70379358558213,0,2
"333",168,167,2010,0,0,0.441367906516496,-0.143052067025644,1.46168329568553,-0.343793346057863,-0.319148425395377,-0.859214774553726,0.989161967428727,-0.967210729794636,8.08702556522583,2.99822295029797,6.20657999147642,0,0,0,3.68950386898891,0.6
"334",168,167,2014,0,1,0.713990854088093,0.834894017676736,1.31365908556223,-0.343793346057863,0.854608561336511,-0.424833971862676,-0.727056542736264,-0.967210729794636,7.97246613488061,6.46147061775103,8.2321743071173,0,1,0,0,1
"335",532,168,2010,0,0,-0.971061908513004,-0.683438425036691,-0.981587579731952,-0.343793346057863,-0.319148425395377,-0.20764357051715,0.432025777873236,1.32783510395579,6.64118387402217,4.76736133545785,7.05617602726248,0,0,5.07521287544521,2.49177985264491,1.2
"336",532,168,2014,0,1,2.17345187794587,5.63983626884965,0.826479308268618,-0.343793346057863,2.0283655480684,1.20409403822876,-0.727056542736264,-0.967210729794636,5.88611174741023,11.6082356448572,7.58070001253267,0,2,0,0,2.5
"337",656,169,2010,0,0,-0.448551287955473,-0.90512745586432,0.221281524856104,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.63480235802726,6.63489786126512,6.47697472974519,0,0,0,0,0
"338",656,169,2014,0,1,-0.660511429546966,-0.798794025214862,-0.278304930247975,-0.343793346057863,-0.319148425395377,0.118142031501137,-0.727056542736264,-0.967210729794636,0,5.12399940835939,7.31986536838594,0,0,0,0,1.5
"339",859,170,2010,0,0,-0.418169407450793,-1.0154624347563,0.360334581561581,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,5.19298771365894,0,6.47389307784049,0,0,0,0,2.4
"340",859,170,2014,0,1,0.0848490907022458,-0.180240783361197,0.774599206516172,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.97126834743206,5.27814068903466,8.05070348315317,0,0,0,0,0
"341",507,171,2010,0,0,-0.487139240139205,-1.11399610362203,0.292196729718583,-0.343793346057863,NA,1.74707004159258,-0.727056542736264,-0.967210729794636,4.18988423142563,5.2040368753004,5.84065010778007,0,NA,0,0,3
"342",507,171,2014,0,1,-0.501276631087218,-0.607419147149987,-0.0953764691977971,-0.343793346057863,0.854608561336511,-1.5107859785903,-0.727056542736264,-0.967210729794636,0,6.01616310848525,7.63046149743252,0,1,0,0,0
"343",514,172,2010,1,0,0.383072055095207,0.315524474579362,1.01978444523089,-0.343793346057863,-0.319148425395377,-0.859214774553726,1.4881617370367,-0.967210729794636,8.04590884493341,5.7991018370705,7.58477333580828,0,0,0,4.76224697814941,0.6
"344",514,172,2014,1,1,-0.606963994023426,0.148313086462634,-0.842867402850649,-0.343793346057863,-0.319148425395377,0.299134032622409,-0.727056542736264,1.61208358286301,7.02997369485215,4.40686793509771,8.15880257260725,0,0,5.70379358558213,0,1.66666666666667
"345",512,173,2010,0,0,-1.16409955176258,-0.783030360275753,-1.2972573372192,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,6.63332016457782,4.80408822420354,6.72142715237697,0,0,0,0,1.8
"346",512,173,2014,0,1,-0.955923495651812,-0.836315202845548,-0.842867402850649,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,2.99822295029797,2.64412076105863,7.25841264652828,0,0,0,0,2
"347",77,174,2010,1,0,-0.449237755163982,-0.335009572572276,-0.184439302579226,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.95064933420277,7.57044351776032,7.60090270954199,0,0,0,0,0
"348",77,174,2014,1,1,-0.023128266534315,-0.331722414237553,0.665952640952731,-0.343793346057863,-0.319148425395377,-0.967809975226489,-0.727056542736264,-0.967210729794636,6.90775627898064,6.0210292405219,7.58578907940412,0,0,0,0,0.5
"349",202,175,2010,0,0,-0.604543967871102,-0.898799495541272,-0.0953764691977971,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.144896853986487,6.22654057496534,6.39024348224197,6.23441457037132,0,0,1.81844645923207,0,2.4
"350",202,175,2014,0,1,-0.957876946467822,-0.64623557896842,-0.981587579731952,-0.343793346057863,-0.319148425395377,-0.0628499696201337,-0.727056542736264,-0.967210729794636,2.99822295029797,6.44572233890239,7.51207154444085,0,0,0,0,1.33333333333333
"351",785,176,2010,1,0,-0.532775172794769,-0.815758659627815,-0.0106493333731469,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,6.92755886744571,2.31243834127275,6.22258020480801,0,0,0,0,1.8
"352",785,176,2014,1,1,0.181611741306167,-0.667273232780032,1.31365908556223,-0.343793346057863,-0.319148425395377,-0.424833971862676,1.53716503332238,-0.967210729794636,5.91351031016013,6.03069103868751,7.30921281371391,0,0,0,4.86759361680199,1
"353",198,177,2010,0,0,-0.672865370908417,-0.833652053416349,-0.278304930247975,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,0.802013495576919,6.93614929827811,3.91242276564126,6.03930755622141,0,0,3.91242276564126,0,1.8
"354",198,177,2014,0,1,-0.201033882894153,-0.49524169374534,0.425904303679786,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,0,5.99147079704939,7.79646941215847,0,0,0,0,2
"355",225,178,2010,1,0,-0.672880467140536,-0.833694649124837,-0.278304930247975,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,6.32793997248945,5.09990360600066,6.73340330906791,0,0,0,0,0.6
"356",225,178,2014,1,1,0.281481068036601,1.36783975917273,0.0701442793678067,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,7.60090270954199,6.26149532628005,8.78691496181393,0,0,0,0,2
"357",136,179,2010,1,0,1.52952014667799,0.106919070026839,-0.842867402850649,2.75910141149837,NA,-0.859214774553726,-0.727056542736264,1.61208358286301,7.96901190083682,2.64412076105863,7.40853093420388,5.70379358558213,NA,5.70379358558213,0,0.6
"358",136,179,2014,1,1,0.734740135217982,1.88702644419493,0.608973943788339,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,1.84307919396597,8.91462614589281,4.85209129348869,8.11372617561181,0,0,6.21461209839819,0,3
"359",963,180,2010,0,0,-1.06300611073448,-0.942869281977634,-0.981587579731952,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.470709905282807,5.06263508830332,5.49964093709177,6.72383388543716,0,0,3.17978543769988,0,0
"360",963,180,2014,0,1,-0.650406163598415,-0.902628751690032,-0.184439302579226,-0.343793346057863,3.20212253480029,-0.786817974105218,-0.727056542736264,-0.967210729794636,6.04026038016345,5.13583303733057,6.60665201234369,0,3,0,0,0.666666666666667
"361",832,181,2010,0,0,0.0602052054242058,-0.249776263810915,0.774599206516172,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.74217317749602,6.96602507710136,6.77992319879206,7.60090270954199,0,0,5.99147079704939,0,0
"362",832,181,2014,0,1,-0.661202948480705,-0.354628975964022,-0.59470581411471,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,6.70930582746498,5.3845161041248,7.67136114033094,0,0,0,0,1
"363",934,182,2010,1,0,-0.870271339053226,-0.399046552849575,-0.981587579731952,-0.343793346057863,3.20212253480029,0.443927633519425,1.24927864355978,-0.144896853986487,7.34018725642904,6.42649107576938,7.0405371569898,0,3,1.81844645923207,4.24869926123636,1.8
"364",934,182,2014,1,1,-0.496559869114429,-0.713573127085639,-0.0106493333731469,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,1.74217317749602,7.09007753021981,5.67676553034119,6.33859719971587,0,0,5.99147079704939,0,2
"365",248,183,2010,1,0,-1.2319043471219,0.267154072779539,-2.1777738585827,-0.343793346057863,2.0283655480684,-0.20764357051715,-0.727056542736264,-0.967210729794636,8.42945432478085,6.12468817900819,5.78690679069606,0,2,0,0,1.2
"366",248,183,2014,1,1,-0.501735866706598,-0.950956735382924,0.147353110336594,-0.343793346057863,0.854608561336511,0.299134032622409,1.41514202715767,-0.967210729794636,6.4297220794858,5.15908832704051,5.92426294652715,0,1,0,4.60527017099142,1.66666666666667
"367",797,184,2010,1,0,0.577717090001942,1.44396834813633,0.608973943788339,-0.343793346057863,NA,1.095498837556,3.28753782493459,0.388606111707338,8.90299968035189,2.89344398588587,7.45587702161575,0,NA,2.99822295029797,8.63052190861099,2.4
"368",797,184,2014,1,1,-0.39943005452289,-0.662289436264641,0.147353110336594,-0.343793346057863,0.854608561336511,0.299134032622409,0.989161967428727,-0.967210729794636,7.25841264652828,3.78470576309943,6.41673495241491,0,1,0,3.68950386898891,1.66666666666667
"369",847,185,2010,1,0,-0.481553851274924,0.502171840100621,-0.842867402850649,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,1.84307919396597,8.03463113792765,2.31243834127275,7.90838729445438,0,0,6.21461209839819,0,1.2
"370",847,185,2014,1,1,0.668569305979879,0.00163566300647605,1.81373752253074,-0.343793346057863,-0.319148425395377,1.20409403822876,-0.727056542736264,1.1153238118332,6.83518574234833,5.82895426801699,8.04878838560729,0,0,4.60527017099142,0,2.5
"371",636,186,2010,0,0,0.00741036363687825,0.381419375222143,0.221281524856104,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,0.70120805202568,6.57925314101687,6.01372113395442,8.41626732177294,0,0,3.68950386898891,0,1.2
"372",636,186,2014,0,1,0.971748262318254,1.0703578426267,1.66247998735636,-0.343793346057863,2.0283655480684,0.299134032622409,-0.727056542736264,1.88617879258473,8.39389502625824,6.61204284139543,8.01301222001321,0,2,6.30992158399525,0,1.66666666666667
"373",780,187,2010,1,0,-0.31037544570939,-1.0618841364767,0.608973943788339,-0.343793346057863,-0.319148425395377,0.443927633519425,1.64522690768715,-0.967210729794636,5.3278997328544,6.23048532256371,5.59843567613726,0,0,0,5.09990360600066,1.8
"374",780,187,2014,1,1,-0.388071254685482,-0.83446469499919,0.292196729718583,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,5.82895426801699,6.45205144226243,6.77992319879206,0,0,0,0,1
"375",744,188,2010,1,0,-0.534060308396648,-0.933301509628854,0.0701442793678067,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,0,4.94169343911329,6.96602507710136,0,0,0,0,0.6
"376",744,188,2014,1,1,-1.47053450155063,-0.779618717899545,-1.91290957795686,-0.343793346057863,-0.319148425395377,0.661118034864951,0.348602848290508,-0.967210729794636,7.02464982198269,4.49993310426429,6.2025396149188,0,0,0,2.31243834127275,2
"377",768,189,2010,1,0,-1.06755345838049,-0.510614752382602,-1.2972573372192,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,7.13089947029573,5.18181511046949,7.11477010934803,0,0,0,0,2.4
"378",768,189,2014,1,1,2.17059707649484,7.1894954815668,-0.278304930247975,-0.343793346057863,2.0283655480684,-1.5107859785903,-0.727056542736264,-0.967210729794636,0,12.2356314477953,7.9010071891666,0,2,0,0,0
"379",165,190,2010,1,0,-1.17398915591739,-1.0435235849084,-1.13229755609763,-0.343793346057863,3.20212253480029,NA,-0.727056542736264,-0.967210729794636,3.78470576309943,5.2882925373199,6.41346164460613,0,3,0,0,NA
"380",165,190,2014,1,1,-0.290573295290611,-1.08634849525689,0.665952640952731,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.470709905282807,5.6489866362643,4.54340793644413,5.5606964235867,0,0,3.17978543769988,0,0
"381",265,191,2010,1,0,-0.0585133522780895,-0.865106417407806,0.973434746431446,-0.343793346057863,NA,-0.20764357051715,-0.727056542736264,-0.967210729794636,6.18208917552339,0.881373587019543,6.76619304193159,0,NA,0,0,1.2
"382",265,191,2014,1,1,2.61275324454268,6.80834354139037,0.876856707295281,-0.343793346057863,2.0283655480684,-0.424833971862676,-0.727056542736264,-0.967210729794636,7.7406645909531,12.0552497558294,7.56837953463855,0,2,0,0,1
"383",552,192,2010,0,0,-0.203989972706224,-0.995232527566867,0.774599206516172,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,0,5.99147079704939,6.61740476526701,0,0,0,0,0
"384",552,192,2014,0,1,-0.159432407182148,-0.94265783748851,0.826479308268618,-0.343793346057863,-0.319148425395377,0.118142031501137,-0.727056542736264,-0.967210729794636,6.21461209839819,5.743013460498,6.15273722160863,0,0,0,0,1.5
"385",956,193,2010,0,0,0.461683614394332,-0.413010350434204,1.69380239408593,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,-0.967210729794636,7.24422802580704,3.73823603026154,7.27931931103854,0,0,0,0,0.6
"386",956,193,2014,0,1,0.0420341197702804,0.0155380058779809,0.550065584068128,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,5.99147079704939,7.76302148978806,7.98956056424335,0,0,0,0,0
"387",258,194,2010,0,0,-0.853546908056264,-0.897348984996268,-0.59470581411471,-0.343793346057863,3.20212253480029,1.095498837556,-0.727056542736264,-0.967210729794636,5.71043798162593,4.77075643517304,6.79570702636606,0,3,0,0,2.4
"388",258,194,2014,0,1,0.574703537421553,1.05775819471389,0.876856707295281,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,8.68946444069847,5.63480235802726,7.40731807867074,0,0,0,0,2
"389",416,195,2010,1,0,-1.66985883984188,-0.968583544191611,-2.1777738585827,-0.343793346057863,-0.319148425395377,-0.859214774553726,-0.727056542736264,0.0784896400597471,3.68950386898891,5.57596345086324,6.7475879044191,0,0,2.31243834127275,0,0.6
"390",416,195,2014,1,1,-0.478105497877432,-1.08850638877617,0.292196729718583,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,5.33756119280531,4.09462222433053,5.82895426801699,0,0,0,0,NA
"391",643,196,2010,0,0,-0.0631814929888395,-0.364398732987794,0.608973943788339,-0.343793346057863,-0.319148425395377,1.095498837556,0.667604069535434,0.0784896400597471,7.07327043564337,4.24869926123636,7.50328993457126,0,0,2.31243834127275,2.99822295029797,2.4
"392",643,196,2014,0,1,0.254821997827104,0.701913347122452,0.489092348385222,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.92552569119958,8.12858528739078,5.2882925373199,8.00636767876134,0,0,6.39693243298235,0,0
"393",14,197,2010,0,0,1.26885090287697,-0.727992075790859,0.550065584068128,1.80590581826892,2.0283655480684,0.443927633519425,-0.727056542736264,0.70120805202568,7.2004254498614,1.04759301264926,6.18826833945857,3.95161333608207,2,3.68950386898891,0,1.8
"394",14,197,2014,0,1,-0.170953743190699,0.205160998967652,-0.0106493333731469,-0.343793346057863,-0.319148425395377,1.02310203710749,-0.727056542736264,-0.967210729794636,7.71868569272927,6.3801254096251,7.77485594320668,0,0,0,0,2.33333333333333
"395",65,198,2010,0,0,0.604535311293447,-0.540683803642764,-0.714373993077083,1.66331684145092,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.61208358286301,7.74932265045103,2.15362817046203,4.92730619099864,3.68950386898891,0,5.70379358558213,0,0
"396",65,198,2014,0,1,-0.327356424208699,-0.851674882052845,0.425904303679786,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,5.76833076127572,5.5606964235867,6.88755361289581,0,0,0,0,1
"397",936,199,2010,0,0,-0.942290578296137,-0.38976011650083,-1.13229755609763,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,7.2004254498614,5.01732369165549,7.34213215005881,0,0,0,0,3
"398",936,199,2014,0,1,-0.790128281472156,-1.16452247960875,-0.278304930247975,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,3.40230664548059,4.5644566807559,5.43809821197888,0,0,0,0,3
"399",641,200,2010,0,0,-1.11449997367469,-0.0994762240372813,-1.68279942297058,-0.343793346057863,-0.319148425395377,0.443927633519425,1.24393409658845,0.884405331907474,6.19481763260145,3.21246561256992,8.11969634153434,0,0,4.09462222433053,4.23720962479909,1.8
"400",641,200,2014,0,1,-0.0850855163162471,-0.506541728737804,0.665952640952731,-0.343793346057863,-0.319148425395377,-0.967809975226489,0.348602848290508,-0.967210729794636,5.52147691747826,6.42324959887476,7.63433746945754,0,0,0,2.31243834127275,0.5
"401",427,201,2010,0,0,0.524348572300226,0.915676024908449,0.876856707295281,-0.343793346057863,-0.319148425395377,1.095498837556,1.49993695216537,0.571335511217306,8.62694408749211,4.47746592170409,7.37148969076802,0,0,3.40230664548059,4.78756117999381,2.4
"402",427,201,2014,0,1,0.264890275985005,0.254616103160503,0.826479308268618,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.0784896400597471,8.32117836668955,6.49526783776306,6.51323231220997,0,0,2.31243834127275,0,0
"403",135,202,2010,1,0,0.39931646256572,1.70032551294572,0.0701442793678067,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,2.15652371400387,7.70975706554401,4.80408822420354,8.95312285705515,0,0,6.90775627898064,0,1.8
"404",135,202,2014,1,1,1.39824731121815,2.36456067347776,1.59809001426407,-0.343793346057863,-0.319148425395377,-0.0628499696201337,-0.727056542736264,-0.967210729794636,9.20773699615827,6.86066477020751,7.88231506137967,0,0,0,0,1.33333333333333
"405",738,203,2010,0,0,0.380881128455484,0.730445214947299,0.721124034267605,-0.343793346057863,-0.319148425395377,0.443927633519425,0.855568614892677,1.74217317749602,8.33230841011516,5.78690679069606,7.73630728723872,0,0,5.99147079704939,3.40230664548059,1.8
"406",738,203,2014,0,1,0.0596735868767361,-0.0980877176747058,0.665952640952731,-0.343793346057863,2.0283655480684,0.661118034864951,1.7602274285286,1.42873577932815,7.36264567303038,6.90775627898064,7.56527555036241,0,2,5.29834236561059,5.34713020568319,2
"407",884,204,2010,1,0,-0.82547750727461,-0.272655743171308,-0.981587579731952,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,1.1153238118332,4.94169343911329,6.83087540085754,7.94378281838536,0,0,4.60527017099142,0,0
"408",884,204,2014,1,1,0.0517203345066567,0.217932618842411,0.425904303679786,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.802013495576919,7.13089947029573,6.68461329016427,8.11072767315475,0,0,3.91242276564126,0,0
"409",678,205,2010,0,0,-1.2486784656138,1.19320158832958,-2.86812648477891,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,7.12286730896265,5.97126834743206,8.81284345566147,0,0,0,0,3
"410",678,205,2014,0,1,-2.10107491387399,-1.21193039044251,-2.86812648477891,-0.343793346057863,-0.319148425395377,NA,-0.727056542736264,-0.967210729794636,0,3.95161333608207,4.64448334194325,0,0,0,0,NA
"411",718,206,2010,1,0,-0.778376592110364,-0.685247525511185,-0.59470581411471,-0.343793346057863,3.20212253480029,-0.859214774553726,-0.171297605604606,-0.144896853986487,6.24804661575625,6.12905495653925,7.14913221563928,0,3,1.81844645923207,1.19476321728711,0.6
"412",718,206,2014,1,1,-0.600830623638945,-0.0155529757797675,-0.714373993077083,-0.343793346057863,-0.319148425395377,1.74707004159258,1.48416949040746,1.1153238118332,7.20191687278935,6.60665201234369,7.83201433797583,0,0,4.60527017099142,4.7536644991135,3
"413",360,207,2010,0,0,0.270114087236353,-0.62626388481093,1.46168329568553,-0.343793346057863,0.854608561336511,-0.859214774553726,-0.727056542736264,0.540210542068255,6.69456359023015,5.70379358558213,7.12344778486016,0,1,3.33347758688399,0,0.6
"414",360,207,2014,0,1,3.51108511538443,9.27405627904445,0.925815976438121,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,1.74217317749602,12.120950392143,4.78756117999381,7.95857702606924,0,0,5.99147079704939,0,1
"415",67,208,2010,0,0,0.205136917477551,-0.186539430666762,1.01978444523089,-0.343793346057863,-0.319148425395377,0.443927633519425,0.94022026865871,-0.967210729794636,7.38770962200897,4.6822169499829,7.57044351776032,0,0,0,3.58428965186133,1.8
"416",67,208,2014,0,1,0.478835820383462,0.399519315403128,1.15185330837935,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,-0.967210729794636,8.16051832911015,4.54340793644413,7.57558491454257,0,0,0,0,3
"417",850,209,2010,0,0,-0.290240568646477,0.692082896758796,-0.59470581411471,-0.343793346057863,-0.319148425395377,-0.20764357051715,0.965333601203296,1.74217317749602,7.96137032329377,5.06263508830332,8.15994673730457,0,0,5.99147079704939,3.63827796222954,1.2
"418",850,209,2014,0,1,-0.360448323283876,0.662712588201438,-0.714373993077083,-0.343793346057863,-0.319148425395377,1.74707004159258,-0.727056542736264,0.70120805202568,8.25842252957477,5.09990360600066,7.79152298990405,0,0,3.68950386898891,0,3
"419",516,210,2010,1,0,-1.0047922336,-0.566115532110948,-1.13229755609763,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,0.0784896400597471,4.49993310426429,5.92158560714045,7.65964317685396,0,0,2.31243834127275,0,1.8
"420",516,210,2014,1,1,2.41577893311659,4.35215981169374,2.22468436616973,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,9.87302834770845,5.03699476537355,8.90381523018346,0,0,0,0,0
"421",828,211,2010,1,0,-1.24025519874978,-0.741055100196313,-1.479429055392,-0.343793346057863,2.0283655480684,-0.859214774553726,-0.727056542736264,-0.0199674471028501,6.05444485659434,6.54535172466942,6.99209727219207,0,2,2.0947125472611,0,0.6
"422",828,211,2014,1,1,-0.0290484690092705,-0.501615495474795,0.774599206516172,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,0.802013495576919,7.02997369485215,5.63480235802726,7.2004254498614,0,0,3.91242276564126,0,0
"423",544,212,2010,0,0,-0.0789549918888822,-0.150782439733778,0.425904303679786,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,7.75276499336728,5.13583303733057,7.19142989706304,0,0,0,0,1.8
"424",544,212,2014,0,1,-0.374762415320395,-0.79691231520849,0.292196729718583,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,6.63332016457782,5.21496529316244,6.63332016457782,0,0,0,0,1
"425",168,213,2010,0,0,-0.14570808062475,-0.51419762459862,0.550065584068128,-0.343793346057863,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,7.49554225252609,5.80514404122734,6.42649107576938,0,0,0,0,1.8
"426",168,213,2014,0,1,-0.138039823284046,-0.809146799847294,0.774599206516172,-0.343793346057863,-0.319148425395377,1.20409403822876,-0.727056542736264,-0.967210729794636,5.99147079704939,4.73627538626766,7.00306628523172,0,0,0,0,2.5
"427",532,214,2010,0,0,-0.301222998100306,0.50321271632641,-0.482730486929852,-0.343793346057863,-0.319148425395377,-0.859214774553726,0.823551924140949,0.0784896400597471,7.11801686116871,3.7477041464684,8.42068233955176,0,0,2.31243834127275,3.33347758688399,0.6
"428",532,214,2014,0,1,0.456627781048287,1.02196296819849,0.665952640952731,-0.343793346057863,-0.319148425395377,1.02310203710749,-0.727056542736264,-0.967210729794636,7.88231506137967,6.85224368647332,8.41759387501046,0,0,0,0,2.33333333333333
"429",656,215,2010,0,0,-0.659809277653311,-0.92916069039019,-0.184439302579226,-0.343793346057863,-0.319148425395377,1.095498837556,-0.727056542736264,-0.967210729794636,4.47746592170409,5.07521287544521,6.88755361289581,0,0,0,0,2.4
"430",656,215,2014,0,1,-0.551423891036878,-0.982294801376268,0.0701442793678067,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,0,5.61314142595785,6.73340330906791,0,0,0,0,0
"431",859,216,2010,0,0,1.6455994338254,-0.0528555606398333,-0.714373993077083,2.91559938042672,-0.319148425395377,0.443927633519425,-0.727056542736264,-0.967210729794636,7.86326687193854,4.98365353152433,7.22983930325061,5.99147079704939,0,0,0,1.8
"432",859,216,2014,0,1,-0.851426912343786,-0.72263845103698,-0.714373993077083,-0.343793346057863,-0.319148425395377,-0.424833971862676,-0.727056542736264,-0.967210729794636,0,6.05912865452915,7.42057926397492,0,0,0,0,1
"433",514,217,2010,1,0,-0.0527487807517546,-0.0768386820175098,0.425904303679786,-0.343793346057863,-0.319148425395377,-0.859214774553726,2.2785766997925,0.571335511217306,7.53689741370733,5.52147691747826,7.5908523787645,0,0,3.40230664548059,6.46147061775103,0.6
"434",514,217,2014,1,1,-0.503500939120722,-0.733158132951283,-0.0106493333731469,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.6770850474472,4.3821828480655,6.88755361289581,0,0,0,0,0
"435",202,218,2010,0,0,-0.355965641379843,0.0605160007902163,-0.278304930247975,-0.343793346057863,-0.319148425395377,0.443927633519425,0.752060113679967,1.1153238118332,8.06589364560445,5.2040368753004,7.0475179775001,0,0,4.60527017099142,3.17978543769988,1.8
"436",202,218,2014,0,1,-0.988594826891454,-0.732909516521504,-0.981587579731952,-0.343793346057863,-0.319148425395377,0.661118034864951,1.24927864355978,1.19775704783897,5.96615331368081,6.23441457037132,7.10660680958903,0,0,4.78756117999381,4.24869926123636,2
"437",785,219,2010,1,0,-0.343338819501249,-0.896770999116622,0.425904303679786,-0.343793346057863,3.20212253480029,0.443927633519425,-0.727056542736264,0.884405331907474,6.85856613817207,4.94169343911329,5.50534806007828,0,3,4.09462222433053,0,1.8
"438",785,219,2014,1,1,-0.637055451086601,-0.732610356801459,-0.278304930247975,-0.343793346057863,-0.319148425395377,-1.5107859785903,-0.727056542736264,-0.967210729794636,6.39693243298235,5.9814205880938,6.96224436101661,0,0,0,0,0
"439",629,220,2010,1,0,-1.33483377589937,-0.72117270672048,-1.68279942297058,-0.343793346057863,3.20212253480029,0.443927633519425,-0.727056542736264,0.0784896400597471,6.42162491172491,6.03787661589935,6.97634894225503,0,3,2.31243834127275,0,1.8
"440",629,220,2014,1,1,0.183209816841937,-0.24840919918599,1.01978444523089,-0.343793346057863,3.20212253480029,-1.5107859785903,-0.727056542736264,1.42873577932815,7.29979782329547,5.5606964235867,7.50659208196661,0,3,5.29834236561059,0,0
"441",225,221,2010,1,0,-0.70348153740034,-0.124021964395625,-0.842867402850649,-0.343793346057863,-0.319148425395377,-0.20764357051715,-0.727056542736264,-0.967210729794636,8.14031562515857,4.86759361680199,5.82895426801699,0,0,0,0,1.2
"442",225,221,2014,1,1,1.01757894400749,2.30738072090536,0.876856707295281,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,-0.967210729794636,9.40096073841497,6.03548715578782,6.17379044415146,0,0,0,0,2
"443",549,222,2010,1,0,2.04907392039213,-0.82916853052106,0.221281524856104,3.22003112538472,-0.319148425395377,-0.20764357051715,-0.727056542736264,1.29865277851924,7.17778299891131,4.59522186492788,4.93452568626838,6.55108237585348,0,5.01067973557803,0,1.2
"444",549,222,2014,1,1,-0.964391616842065,-0.86020895453394,-0.842867402850649,-0.343793346057863,-0.319148425395377,0.661118034864951,-0.727056542736264,1.01444220477376,5.76833076127572,2.99822295029797,6.94697691669035,0,0,4.3821828480655,0,2
